"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"50","#RT #technews Google's Home Max smart speaker is now available for $399 - Home Max is Google's competitor to Apple‚Ä¶ https://t.co/jtBGzgGIg2",FALSE,0,NA,2017-12-11 22:00:44,TRUE,NA,"940340599462473730",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","eapctech",0,FALSE,FALSE,NA,NA
"51","#tech #gadgets Apple and Shazam: It‚Äôs not just about identifying songs https://t.co/5Ib7zzlVQl https://t.co/XpMIn0KFzY",FALSE,0,NA,2017-12-11 22:00:09,FALSE,NA,"940340453886410752",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","webierweb",0,FALSE,FALSE,NA,NA
"52","#apple Apple and Shazam: It‚Äôs not just about identifying songs https://t.co/hkhH1ah4Mt #webierweb https://t.co/UDVl12kbqS",FALSE,0,NA,2017-12-11 22:00:08,FALSE,NA,"940340449956413441",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","joecap1",0,FALSE,FALSE,NA,NA
"53","Google just launched its preemptive attack on Apple‚Äôs HomePod https://t.co/5yzqAsR9LO",FALSE,0,NA,2017-12-11 21:59:46,FALSE,NA,"940340357178441728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","arthconsulting",0,FALSE,FALSE,NA,NA
"54","Google home will be the technically superior product. Amazon Alexa will have the most commercially focussed offerin‚Ä¶ https://t.co/JhL7iiWtxb",FALSE,1,NA,2017-12-11 21:56:02,TRUE,NA,"940339418904309762",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EnterprisingA",0,FALSE,FALSE,NA,NA
"55","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/xH4TVTztzI",FALSE,0,NA,2017-12-11 21:50:19,FALSE,NA,"940337977573629952",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","goga4166",0,FALSE,FALSE,NA,NA
"56","RT @macworld: Apple and Shazam: It‚Äôs not just about identifying songs. https://t.co/rOdQq3Pp5r https://t.co/atXK9tEvf2",FALSE,0,NA,2017-12-11 21:50:06,FALSE,NA,"940337924503228418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matt_isom",12,TRUE,FALSE,NA,NA
"57","Apple‚Äôs HomePod smart speaker will launch in the next few months, and a deeper integration with Shazam‚Äôs technology‚Ä¶ https://t.co/J2allD1azI",FALSE,0,NA,2017-12-11 21:48:59,TRUE,NA,"940337644202004480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mikiiion",0,FALSE,FALSE,NA,NA
"58","Want to #win a one the first Apple #HomePod? @Gleamapp is giving one away to a lucky winner. Go enter Ì†ΩÌ±â https://t.co/16XN5pwwHK",FALSE,0,NA,2017-12-11 21:48:30,FALSE,NA,"940337520511934464",NA,"<a href=""https://gleam.io"" rel=""nofollow"">Gleam Competition App</a>","supermerced",0,FALSE,FALSE,NA,NA
"59","News Update: Google's Home Max smart speaker is now available for $399 - Home Max is Google's competitor to Apple H‚Ä¶ https://t.co/AKVhlQ8aO2",FALSE,0,NA,2017-12-11 21:45:48,TRUE,NA,"940336843916304384",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ManishMalladi",0,FALSE,FALSE,NA,NA
